rel.group,rel.area,rel.year,rel.season,program,rel.length,rec.fishery,rec.year,rec.season,rec.number
2,2,1990,3,RTTP,48,28,1991,1,3
2,2,1990,3,RTTP,48,28,1992,3,1
2,2,1990,3,RTTP,50,16,1991,1,1
2,2,1990,3,RTTP,50,28,1990,4,1
2,2,1990,3,RTTP,50,28,1991,1,1
2,2,1990,3,RTTP,50,28,1991,2,1
2,2,1990,3,RTTP,50,28,1991,3,1
2,2,1990,3,RTTP,52,28,1990,4,3
2,2,1990,3,RTTP,52,28,1991,1,2
2,2,1990,3,RTTP,52,28,1992,2,1
2,2,1990,3,RTTP,54,28,1990,4,2
2,2,1990,3,RTTP,58,19,1991,2,1
2,2,1990,3,RTTP,62,28,1991,3,1
2,2,1990,3,RTTP,62,29,1990,4,1
3,2,1991,1,RTTP,26,16,1991,1,5
3,2,1991,1,RTTP,26,16,1991,2,5
3,2,1991,1,RTTP,26,16,1991,4,2
3,2,1991,1,RTTP,26,17,1991,3,1
3,2,1991,1,RTTP,26,19,1991,2,2
3,2,1991,1,RTTP,26,19,1991,3,3
3,2,1991,1,RTTP,28,16,1991,1,22
3,2,1991,1,RTTP,28,16,1991,2,10
3,2,1991,1,RTTP,28,16,1991,3,5
3,2,1991,1,RTTP,28,16,1991,4,4
3,2,1991,1,RTTP,28,16,1992,1,1
3,2,1991,1,RTTP,28,16,1992,2,1
3,2,1991,1,RTTP,28,19,1991,2,3
3,2,1991,1,RTTP,28,19,1991,3,2
3,2,1991,1,RTTP,28,28,1991,3,2
3,2,1991,1,RTTP,30,16,1991,1,19
3,2,1991,1,RTTP,30,16,1991,2,18
3,2,1991,1,RTTP,30,16,1991,3,1
3,2,1991,1,RTTP,30,16,1991,4,4
3,2,1991,1,RTTP,30,16,1992,1,2
3,2,1991,1,RTTP,30,19,1991,2,1
3,2,1991,1,RTTP,30,19,1991,3,1
3,2,1991,1,RTTP,30,28,1991,4,1
3,2,1991,1,RTTP,32,14,1991,2,1
3,2,1991,1,RTTP,32,16,1991,1,26
3,2,1991,1,RTTP,32,16,1991,2,17
3,2,1991,1,RTTP,32,16,1991,4,1
3,2,1991,1,RTTP,32,16,1992,1,1
3,2,1991,1,RTTP,32,28,1991,2,1
3,2,1991,1,RTTP,32,28,1992,4,1
3,2,1991,1,RTTP,34,14,1991,2,2
3,2,1991,1,RTTP,34,14,1991,3,1
3,2,1991,1,RTTP,34,16,1991,1,44
3,2,1991,1,RTTP,34,16,1991,2,37
3,2,1991,1,RTTP,34,16,1991,3,1
3,2,1991,1,RTTP,34,17,1991,2,1
3,2,1991,1,RTTP,34,19,1991,2,1
3,2,1991,1,RTTP,36,14,1991,1,1
3,2,1991,1,RTTP,36,14,1991,2,1
3,2,1991,1,RTTP,36,16,1991,1,20
3,2,1991,1,RTTP,36,16,1991,2,30
3,2,1991,1,RTTP,36,16,1991,3,5
3,2,1991,1,RTTP,36,16,1991,4,4
3,2,1991,1,RTTP,36,16,1992,1,1
3,2,1991,1,RTTP,36,17,1991,3,1
3,2,1991,1,RTTP,36,28,1991,4,2
3,2,1991,1,RTTP,36,28,1992,2,1
3,2,1991,1,RTTP,38,14,1991,1,2
3,2,1991,1,RTTP,38,14,1991,2,3
3,2,1991,1,RTTP,38,15,1993,2,1
3,2,1991,1,RTTP,38,16,1991,1,18
3,2,1991,1,RTTP,38,16,1991,2,24
3,2,1991,1,RTTP,38,16,1991,3,2
3,2,1991,1,RTTP,38,16,1991,4,3
3,2,1991,1,RTTP,38,19,1991,2,2
3,2,1991,1,RTTP,38,25,1991,3,1
3,2,1991,1,RTTP,38,25,1991,4,1
3,2,1991,1,RTTP,38,28,1991,2,2
3,2,1991,1,RTTP,38,28,1991,3,6
3,2,1991,1,RTTP,38,28,1991,4,1
3,2,1991,1,RTTP,40,14,1991,1,1
3,2,1991,1,RTTP,40,14,1991,2,1
3,2,1991,1,RTTP,40,15,1993,1,1
3,2,1991,1,RTTP,40,16,1991,1,20
3,2,1991,1,RTTP,40,16,1991,2,25
3,2,1991,1,RTTP,40,16,1991,3,1
3,2,1991,1,RTTP,40,16,1992,1,1
3,2,1991,1,RTTP,40,19,1991,2,2
3,2,1991,1,RTTP,40,19,1991,4,1
3,2,1991,1,RTTP,40,28,1991,2,3
3,2,1991,1,RTTP,40,28,1991,3,5
3,2,1991,1,RTTP,40,28,1992,3,1
3,2,1991,1,RTTP,42,14,1991,1,1
3,2,1991,1,RTTP,42,16,1991,1,5
3,2,1991,1,RTTP,42,16,1991,2,12
3,2,1991,1,RTTP,42,16,1991,3,1
3,2,1991,1,RTTP,42,28,1991,2,1
3,2,1991,1,RTTP,44,14,1991,1,2
3,2,1991,1,RTTP,44,14,1991,2,1
3,2,1991,1,RTTP,44,16,1991,1,1
3,2,1991,1,RTTP,44,16,1991,2,4
3,2,1991,1,RTTP,44,16,1991,4,1
3,2,1991,1,RTTP,44,31,1992,1,1
3,2,1991,1,RTTP,46,16,1991,2,4
3,2,1991,1,RTTP,46,28,1991,3,1
3,2,1991,1,RTTP,48,16,1991,1,4
3,2,1991,1,RTTP,50,16,1991,1,1
3,2,1991,1,RTTP,50,16,1991,4,1
3,2,1991,1,RTTP,52,16,1991,1,1
3,2,1991,1,RTTP,52,16,1991,3,1
3,2,1991,1,RTTP,54,15,1993,2,1
3,2,1991,1,RTTP,54,16,1991,1,1
3,2,1991,1,RTTP,54,28,1991,3,1
3,2,1991,1,RTTP,60,16,1991,2,1
3,2,1991,1,RTTP,62,14,1991,2,1
3,2,1991,1,RTTP,66,14,1991,1,1
4,2,1991,2,RTTP,24,19,1991,2,1
4,2,1991,2,RTTP,26,19,1991,2,10
4,2,1991,2,RTTP,26,19,1991,3,1
4,2,1991,2,RTTP,26,22,1991,2,4
4,2,1991,2,RTTP,26,22,1992,4,1
4,2,1991,2,RTTP,28,25,1992,1,1
4,2,1991,2,RTTP,28,28,1991,2,2
4,2,1991,2,RTTP,30,16,1991,2,1
4,2,1991,2,RTTP,30,19,1991,2,3
4,2,1991,2,RTTP,30,25,1992,1,1
4,2,1991,2,RTTP,30,25,1992,2,1
4,2,1991,2,RTTP,30,28,1991,2,1
4,2,1991,2,RTTP,30,28,1991,3,1
4,2,1991,2,RTTP,32,5,1991,4,1
4,2,1991,2,RTTP,32,16,1991,2,5
4,2,1991,2,RTTP,32,16,1991,3,1
4,2,1991,2,RTTP,32,19,1991,2,7
4,2,1991,2,RTTP,32,19,1991,3,2
4,2,1991,2,RTTP,32,19,1992,1,1
4,2,1991,2,RTTP,32,22,1991,2,2
4,2,1991,2,RTTP,32,22,1992,1,2
4,2,1991,2,RTTP,32,22,1992,3,3
4,2,1991,2,RTTP,32,22,1993,1,2
4,2,1991,2,RTTP,34,16,1991,2,1
4,2,1991,2,RTTP,34,19,1991,2,5
4,2,1991,2,RTTP,34,19,1991,3,4
4,2,1991,2,RTTP,34,19,1992,3,1
4,2,1991,2,RTTP,34,22,1991,2,3
4,2,1991,2,RTTP,34,22,1991,3,1
4,2,1991,2,RTTP,34,22,1992,1,4
4,2,1991,2,RTTP,34,22,1992,3,3
4,2,1991,2,RTTP,34,28,1991,2,3
4,2,1991,2,RTTP,34,28,1991,3,1
4,2,1991,2,RTTP,36,17,1991,2,1
4,2,1991,2,RTTP,36,19,1991,2,23
4,2,1991,2,RTTP,36,19,1991,3,1
4,2,1991,2,RTTP,36,19,1992,1,2
4,2,1991,2,RTTP,36,22,1991,3,2
4,2,1991,2,RTTP,36,22,1992,1,1
4,2,1991,2,RTTP,36,22,1992,3,1
4,2,1991,2,RTTP,36,25,1991,2,1
4,2,1991,2,RTTP,36,25,1992,2,1
4,2,1991,2,RTTP,36,25,1992,3,1
4,2,1991,2,RTTP,36,28,1991,2,17
4,2,1991,2,RTTP,36,28,1991,3,10
4,2,1991,2,RTTP,36,28,1992,2,1
4,2,1991,2,RTTP,36,28,1992,3,1
4,2,1991,2,RTTP,36,29,1991,4,1
4,2,1991,2,RTTP,36,29,1992,1,1
4,2,1991,2,RTTP,36,30,1993,1,1
4,2,1991,2,RTTP,38,16,1991,2,1
4,2,1991,2,RTTP,38,16,1991,3,1
4,2,1991,2,RTTP,38,19,1991,2,17
4,2,1991,2,RTTP,38,19,1991,4,1
4,2,1991,2,RTTP,38,19,1992,1,2
4,2,1991,2,RTTP,38,22,1991,2,1
4,2,1991,2,RTTP,38,22,1991,3,1
4,2,1991,2,RTTP,38,22,1991,4,1
4,2,1991,2,RTTP,38,25,1991,3,1
4,2,1991,2,RTTP,38,25,1991,4,1
4,2,1991,2,RTTP,38,25,1992,2,1
4,2,1991,2,RTTP,38,28,1991,2,7
4,2,1991,2,RTTP,38,28,1991,3,1
4,2,1991,2,RTTP,38,31,1992,2,1
4,2,1991,2,RTTP,40,16,1991,2,3
4,2,1991,2,RTTP,40,16,1991,3,1
4,2,1991,2,RTTP,40,16,1992,1,1
4,2,1991,2,RTTP,40,19,1991,2,4
4,2,1991,2,RTTP,40,19,1991,3,1
4,2,1991,2,RTTP,40,22,1991,2,1
4,2,1991,2,RTTP,40,22,1991,3,2
4,2,1991,2,RTTP,40,22,1992,3,4
4,2,1991,2,RTTP,40,25,1992,2,1
4,2,1991,2,RTTP,40,28,1991,2,2
4,2,1991,2,RTTP,40,28,1991,3,1
4,2,1991,2,RTTP,40,28,1992,2,1
4,2,1991,2,RTTP,42,19,1991,2,2
4,2,1991,2,RTTP,42,19,1991,4,2
4,2,1991,2,RTTP,42,19,1992,1,1
4,2,1991,2,RTTP,42,22,1991,3,1
4,2,1991,2,RTTP,42,22,1994,4,1
4,2,1991,2,RTTP,42,28,1991,3,1
4,2,1991,2,RTTP,42,28,1991,4,1
4,2,1991,2,RTTP,44,19,1991,2,1
4,2,1991,2,RTTP,44,19,1991,3,2
4,2,1991,2,RTTP,44,19,1992,4,1
4,2,1991,2,RTTP,44,22,1991,3,3
4,2,1991,2,RTTP,44,28,1991,4,1
4,2,1991,2,RTTP,46,28,1991,3,2
4,2,1991,2,RTTP,48,19,1992,1,1
4,2,1991,2,RTTP,48,28,1991,3,1
4,2,1991,2,RTTP,50,16,1991,3,1
4,2,1991,2,RTTP,50,28,1991,2,1
4,2,1991,2,RTTP,50,28,1991,4,1
4,2,1991,2,RTTP,52,28,1991,2,1
4,2,1991,2,RTTP,54,17,1991,3,1
4,2,1991,2,RTTP,54,19,1991,2,1
4,2,1991,2,RTTP,54,22,1991,2,1
4,2,1991,2,RTTP,54,28,1991,2,2
4,2,1991,2,RTTP,56,28,1991,3,1
4,2,1991,2,RTTP,56,28,1993,2,1
4,2,1991,2,RTTP,58,28,1991,3,2
4,2,1991,2,RTTP,60,28,1991,3,1
4,2,1991,2,RTTP,62,19,1991,3,1
4,2,1991,2,RTTP,62,28,1991,3,1
4,2,1991,2,RTTP,64,28,1991,3,1
4,2,1991,2,RTTP,70,28,1991,2,1
4,2,1991,2,RTTP,84,28,1991,3,1
6,2,1992,3,RTTP,22,19,1992,3,2
6,2,1992,3,RTTP,24,16,1992,3,1
6,2,1992,3,RTTP,24,19,1992,3,1
6,2,1992,3,RTTP,24,19,1993,2,1
6,2,1992,3,RTTP,24,22,1992,4,4
6,2,1992,3,RTTP,24,22,1993,1,1
6,2,1992,3,RTTP,24,22,1993,4,1
6,2,1992,3,RTTP,26,19,1992,3,8
6,2,1992,3,RTTP,26,19,1992,4,3
6,2,1992,3,RTTP,26,19,1993,1,1
6,2,1992,3,RTTP,26,22,1992,3,1
6,2,1992,3,RTTP,26,22,1993,1,1
6,2,1992,3,RTTP,28,19,1992,3,23
6,2,1992,3,RTTP,28,19,1992,4,1
6,2,1992,3,RTTP,28,19,1993,2,1
6,2,1992,3,RTTP,28,22,1992,3,3
6,2,1992,3,RTTP,30,5,1992,4,1
6,2,1992,3,RTTP,30,15,1992,4,1
6,2,1992,3,RTTP,30,19,1992,3,14
6,2,1992,3,RTTP,30,19,1992,4,5
6,2,1992,3,RTTP,30,19,1993,1,1
6,2,1992,3,RTTP,30,19,1993,2,1
6,2,1992,3,RTTP,30,22,1992,3,10
6,2,1992,3,RTTP,30,22,1992,4,2
6,2,1992,3,RTTP,30,22,1995,4,1
6,2,1992,3,RTTP,32,16,1992,3,1
6,2,1992,3,RTTP,32,19,1992,3,5
6,2,1992,3,RTTP,32,19,1992,4,13
6,2,1992,3,RTTP,32,19,1993,1,4
6,2,1992,3,RTTP,32,19,1993,2,2
6,2,1992,3,RTTP,32,22,1992,3,12
6,2,1992,3,RTTP,32,22,1992,4,11
6,2,1992,3,RTTP,32,22,1993,1,4
6,2,1992,3,RTTP,34,5,1992,4,1
6,2,1992,3,RTTP,34,16,1992,3,1
6,2,1992,3,RTTP,34,19,1992,3,15
6,2,1992,3,RTTP,34,19,1992,4,35
6,2,1992,3,RTTP,34,19,1993,1,9
6,2,1992,3,RTTP,34,19,1993,2,1
6,2,1992,3,RTTP,34,22,1992,3,32
6,2,1992,3,RTTP,34,22,1992,4,12
6,2,1992,3,RTTP,34,22,1993,1,5
6,2,1992,3,RTTP,36,19,1992,3,14
6,2,1992,3,RTTP,36,19,1992,4,22
6,2,1992,3,RTTP,36,19,1993,1,11
6,2,1992,3,RTTP,36,19,1993,2,2
6,2,1992,3,RTTP,36,22,1992,3,36
6,2,1992,3,RTTP,36,22,1992,4,13
6,2,1992,3,RTTP,36,22,1993,1,6
6,2,1992,3,RTTP,38,19,1992,3,19
6,2,1992,3,RTTP,38,19,1992,4,4
6,2,1992,3,RTTP,38,19,1993,2,1
6,2,1992,3,RTTP,38,22,1992,3,1
6,2,1992,3,RTTP,38,22,1992,4,1
6,2,1992,3,RTTP,40,19,1992,3,25
6,2,1992,3,RTTP,40,19,1992,4,4
6,2,1992,3,RTTP,40,19,1993,1,1
6,2,1992,3,RTTP,40,22,1992,3,2
6,2,1992,3,RTTP,40,22,1992,4,2
6,2,1992,3,RTTP,42,19,1992,3,33
6,2,1992,3,RTTP,42,19,1992,4,6
6,2,1992,3,RTTP,42,19,1993,1,1
6,2,1992,3,RTTP,42,22,1992,3,3
6,2,1992,3,RTTP,42,22,1992,4,1
6,2,1992,3,RTTP,42,22,1993,4,1
6,2,1992,3,RTTP,44,15,1992,4,1
6,2,1992,3,RTTP,44,19,1992,3,26
6,2,1992,3,RTTP,44,22,1992,3,4
6,2,1992,3,RTTP,44,22,1992,4,2
6,2,1992,3,RTTP,46,15,1992,3,1
6,2,1992,3,RTTP,46,19,1992,3,8
6,2,1992,3,RTTP,46,19,1992,4,2
6,2,1992,3,RTTP,46,22,1992,3,2
6,2,1992,3,RTTP,46,22,1992,4,1
6,2,1992,3,RTTP,48,19,1992,3,6
6,2,1992,3,RTTP,48,22,1992,3,1
6,2,1992,3,RTTP,48,22,1993,2,1
6,2,1992,3,RTTP,50,19,1992,4,1
6,2,1992,3,RTTP,50,22,1992,3,1
6,2,1992,3,RTTP,56,22,1992,3,1
7,2,1992,4,RTTP,22,19,1992,4,8
7,2,1992,4,RTTP,22,21,1993,3,1
7,2,1992,4,RTTP,24,19,1992,4,27
7,2,1992,4,RTTP,24,19,1993,1,2
7,2,1992,4,RTTP,24,22,1992,4,1
7,2,1992,4,RTTP,26,15,1992,4,2
7,2,1992,4,RTTP,26,15,1993,1,2
7,2,1992,4,RTTP,26,16,1992,4,2
7,2,1992,4,RTTP,26,16,1993,3,1
7,2,1992,4,RTTP,26,19,1992,4,89
7,2,1992,4,RTTP,26,19,1993,1,13
7,2,1992,4,RTTP,26,22,1992,4,5
7,2,1992,4,RTTP,26,22,1993,1,1
7,2,1992,4,RTTP,26,28,1993,3,1
7,2,1992,4,RTTP,28,15,1992,4,3
7,2,1992,4,RTTP,28,16,1992,4,2
7,2,1992,4,RTTP,28,19,1992,4,123
7,2,1992,4,RTTP,28,19,1993,1,10
7,2,1992,4,RTTP,28,19,1993,2,1
7,2,1992,4,RTTP,28,19,1993,3,1
7,2,1992,4,RTTP,28,22,1992,4,2
7,2,1992,4,RTTP,30,15,1992,4,4
7,2,1992,4,RTTP,30,19,1992,4,116
7,2,1992,4,RTTP,30,19,1993,1,3
7,2,1992,4,RTTP,30,22,1992,4,5
7,2,1992,4,RTTP,30,22,1993,1,1
7,2,1992,4,RTTP,32,15,1992,4,4
7,2,1992,4,RTTP,32,16,1993,1,1
7,2,1992,4,RTTP,32,19,1992,4,127
7,2,1992,4,RTTP,32,19,1993,1,2
7,2,1992,4,RTTP,32,19,1993,2,1
7,2,1992,4,RTTP,32,22,1992,4,5
7,2,1992,4,RTTP,34,15,1992,4,1
7,2,1992,4,RTTP,34,15,1993,1,1
7,2,1992,4,RTTP,34,19,1992,4,100
7,2,1992,4,RTTP,34,19,1993,1,4
7,2,1992,4,RTTP,34,22,1992,4,2
7,2,1992,4,RTTP,36,15,1992,4,3
7,2,1992,4,RTTP,36,19,1992,4,57
7,2,1992,4,RTTP,36,19,1993,1,1
7,2,1992,4,RTTP,38,19,1992,4,60
7,2,1992,4,RTTP,38,19,1993,1,2
7,2,1992,4,RTTP,38,22,1992,4,3
7,2,1992,4,RTTP,38,31,1993,3,1
7,2,1992,4,RTTP,40,15,1992,4,2
7,2,1992,4,RTTP,40,16,1992,4,1
7,2,1992,4,RTTP,40,19,1992,4,82
7,2,1992,4,RTTP,40,19,1993,1,1
7,2,1992,4,RTTP,40,22,1992,4,1
7,2,1992,4,RTTP,42,19,1992,4,35
7,2,1992,4,RTTP,42,19,1993,1,1
7,2,1992,4,RTTP,42,28,1993,1,1
7,2,1992,4,RTTP,44,19,1992,4,8
7,2,1992,4,RTTP,46,19,1992,4,7
7,2,1992,4,RTTP,48,19,1992,4,4
7,2,1992,4,RTTP,50,15,1992,4,1
7,2,1992,4,RTTP,50,19,1992,4,4
7,2,1992,4,RTTP,50,22,1992,4,1
7,2,1992,4,RTTP,52,19,1992,4,3
7,2,1992,4,RTTP,56,19,1992,4,1
8,3,1989,3,RTTP,48,24,1989,3,1
8,3,1989,3,RTTP,48,25,1989,3,4
8,3,1989,3,RTTP,48,25,1989,4,1
8,3,1989,3,RTTP,50,29,1992,1,1
8,3,1989,3,RTTP,52,25,1989,4,3
8,3,1989,3,RTTP,56,24,1989,4,1
8,3,1989,3,RTTP,56,25,1989,3,2
8,3,1989,3,RTTP,56,25,1989,4,2
8,3,1989,3,RTTP,56,25,1990,2,1
8,3,1989,3,RTTP,58,25,1989,3,1
8,3,1989,3,RTTP,58,25,1990,1,1
8,3,1989,3,RTTP,60,25,1989,3,2
8,3,1989,3,RTTP,62,25,1989,4,1
9,3,1989,4,RTTP,30,24,1990,2,1
9,3,1989,4,RTTP,30,25,1990,1,1
9,3,1989,4,RTTP,32,25,1990,2,1
9,3,1989,4,RTTP,36,25,1990,1,11
9,3,1989,4,RTTP,36,25,1991,2,1
9,3,1989,4,RTTP,36,25,1991,3,1
9,3,1989,4,RTTP,38,25,1990,1,14
9,3,1989,4,RTTP,38,25,1991,1,1
9,3,1989,4,RTTP,38,25,1991,2,1
9,3,1989,4,RTTP,40,25,1990,1,1
9,3,1989,4,RTTP,40,25,1990,2,1
9,3,1989,4,RTTP,50,25,1990,1,1
10,3,1990,1,RTTP,26,28,1990,2,1
10,3,1990,1,RTTP,28,28,1990,1,1
10,3,1990,1,RTTP,30,25,1990,2,1
10,3,1990,1,RTTP,32,24,1990,3,1
10,3,1990,1,RTTP,32,25,1990,1,1
10,3,1990,1,RTTP,32,25,1990,2,1
10,3,1990,1,RTTP,34,10,1990,4,1
10,3,1990,1,RTTP,34,17,1991,3,1
10,3,1990,1,RTTP,34,24,1990,2,2
10,3,1990,1,RTTP,34,24,1990,3,4
10,3,1990,1,RTTP,34,24,1990,4,1
10,3,1990,1,RTTP,34,25,1990,1,4
10,3,1990,1,RTTP,34,25,1990,2,5
10,3,1990,1,RTTP,34,25,1990,3,2
10,3,1990,1,RTTP,34,25,1991,2,1
10,3,1990,1,RTTP,34,25,1992,1,2
10,3,1990,1,RTTP,34,28,1990,4,1
10,3,1990,1,RTTP,34,28,1991,3,1
10,3,1990,1,RTTP,36,10,1990,4,2
10,3,1990,1,RTTP,36,24,1990,2,2
10,3,1990,1,RTTP,36,24,1990,3,2
10,3,1990,1,RTTP,36,25,1990,1,2
10,3,1990,1,RTTP,36,25,1990,2,8
10,3,1990,1,RTTP,36,25,1990,3,2
10,3,1990,1,RTTP,36,25,1990,4,5
10,3,1990,1,RTTP,36,25,1991,1,2
10,3,1990,1,RTTP,36,28,1990,2,2
10,3,1990,1,RTTP,36,28,1990,4,2
10,3,1990,1,RTTP,36,28,1991,2,1
10,3,1990,1,RTTP,38,19,1991,2,2
10,3,1990,1,RTTP,38,25,1990,1,4
10,3,1990,1,RTTP,38,25,1990,2,5
10,3,1990,1,RTTP,38,25,1990,3,2
10,3,1990,1,RTTP,38,25,1990,4,1
10,3,1990,1,RTTP,38,25,1991,1,1
10,3,1990,1,RTTP,38,26,1990,3,1
10,3,1990,1,RTTP,38,28,1990,4,1
10,3,1990,1,RTTP,38,28,1991,1,1
10,3,1990,1,RTTP,40,24,1991,4,1
10,3,1990,1,RTTP,40,25,1990,1,3
10,3,1990,1,RTTP,40,25,1990,2,3
10,3,1990,1,RTTP,40,25,1990,3,7
10,3,1990,1,RTTP,40,25,1990,4,1
10,3,1990,1,RTTP,40,25,1991,1,2
10,3,1990,1,RTTP,40,25,1992,3,1
10,3,1990,1,RTTP,40,26,1990,2,1
10,3,1990,1,RTTP,40,27,1990,2,1
10,3,1990,1,RTTP,40,28,1990,3,1
10,3,1990,1,RTTP,40,28,1991,1,1
10,3,1990,1,RTTP,42,10,1990,4,1
10,3,1990,1,RTTP,42,25,1990,1,1
10,3,1990,1,RTTP,42,25,1990,3,1
10,3,1990,1,RTTP,42,25,1991,1,2
10,3,1990,1,RTTP,42,25,1991,3,1
10,3,1990,1,RTTP,42,28,1990,2,2
10,3,1990,1,RTTP,42,28,1990,3,1
10,3,1990,1,RTTP,42,28,1990,4,1
10,3,1990,1,RTTP,42,28,1991,1,2
10,3,1990,1,RTTP,44,19,1990,3,1
10,3,1990,1,RTTP,44,19,1991,2,1
10,3,1990,1,RTTP,44,19,1991,4,1
10,3,1990,1,RTTP,44,24,1990,3,1
10,3,1990,1,RTTP,44,24,1990,4,1
10,3,1990,1,RTTP,44,25,1990,1,1
10,3,1990,1,RTTP,44,25,1990,2,3
10,3,1990,1,RTTP,44,25,1990,3,5
10,3,1990,1,RTTP,44,25,1990,4,2
10,3,1990,1,RTTP,44,25,1991,1,1
10,3,1990,1,RTTP,44,25,1991,4,1
10,3,1990,1,RTTP,44,28,1990,2,2
10,3,1990,1,RTTP,44,28,1990,3,2
10,3,1990,1,RTTP,44,28,1990,4,4
10,3,1990,1,RTTP,44,28,1991,3,1
10,3,1990,1,RTTP,44,28,1993,2,1
10,3,1990,1,RTTP,44,31,1992,1,1
10,3,1990,1,RTTP,46,17,1991,3,1
10,3,1990,1,RTTP,46,19,1991,2,1
10,3,1990,1,RTTP,46,25,1990,1,2
10,3,1990,1,RTTP,46,25,1990,2,7
10,3,1990,1,RTTP,46,25,1990,3,4
10,3,1990,1,RTTP,46,25,1990,4,3
10,3,1990,1,RTTP,46,25,1991,1,4
10,3,1990,1,RTTP,46,25,1991,2,1
10,3,1990,1,RTTP,46,25,1991,4,1
10,3,1990,1,RTTP,46,26,1990,4,3
10,3,1990,1,RTTP,46,28,1990,1,1
10,3,1990,1,RTTP,46,28,1990,2,1
10,3,1990,1,RTTP,46,28,1990,3,1
10,3,1990,1,RTTP,46,28,1990,4,6
10,3,1990,1,RTTP,46,28,1991,1,3
10,3,1990,1,RTTP,46,28,1991,2,2
10,3,1990,1,RTTP,46,28,1991,3,1
10,3,1990,1,RTTP,46,28,1992,3,1
10,3,1990,1,RTTP,46,29,1990,2,1
10,3,1990,1,RTTP,46,29,1990,3,1
10,3,1990,1,RTTP,48,10,1990,4,1
10,3,1990,1,RTTP,48,17,1990,3,1
10,3,1990,1,RTTP,48,19,1991,2,2
10,3,1990,1,RTTP,48,25,1990,1,1
10,3,1990,1,RTTP,48,25,1990,2,10
10,3,1990,1,RTTP,48,25,1990,3,10
10,3,1990,1,RTTP,48,25,1990,4,5
10,3,1990,1,RTTP,48,25,1991,1,13
10,3,1990,1,RTTP,48,25,1991,2,9
10,3,1990,1,RTTP,48,25,1991,3,1
10,3,1990,1,RTTP,48,25,1991,4,2
10,3,1990,1,RTTP,48,26,1990,2,1
10,3,1990,1,RTTP,48,26,1991,4,1
10,3,1990,1,RTTP,48,28,1990,1,2
10,3,1990,1,RTTP,48,28,1990,2,7
