year,season,area,age,n
1981,2,1,15,1309300
1981,2,1,16,1277830
1981,2,1,17,266050
1981,2,1,18,108815
1981,2,1,19,1568010
1981,2,1,20,1553800
1981,2,1,21,359142
1981,2,1,22,132124
1981,2,1,23,916020
1981,2,1,24,860451
1981,2,1,25,196731
1981,2,1,26,70980.7
1981,2,1,27,499818
1981,2,1,28,428230
1981,2,1,29,96491.5
1981,2,1,30,38514.6
1981,2,1,31,249107
1981,2,1,32,183434
1981,2,1,33,40869.5
1981,2,1,34,22053.5
1981,2,1,35,327030
1981,2,1,36,201997
1981,2,1,37,47804.7
1981,2,1,38,35691
1981,2,1,39,163456
1981,2,1,40,633552
1982,2,1,1,3948400
1982,2,1,2,684063
1982,2,1,3,6025570
1982,2,1,4,5999800
1982,2,1,5,1238430
1982,2,1,6,427921
1982,2,1,7,3374940
1982,2,1,8,3505730
1982,2,1,9,824659
1982,2,1,10,329349
1982,2,1,11,1839660
1982,2,1,12,1881070
1982,2,1,13,419484
1982,2,1,14,179968
1982,2,1,15,1398750
1982,2,1,16,1424110
1982,2,1,17,317367
1982,2,1,18,136204
1982,2,1,19,874917
1982,2,1,20,867726
1982,2,1,21,181966
1982,2,1,22,76959.3
1982,2,1,23,1037420
1982,2,1,24,1043560
1982,2,1,25,241879
1982,2,1,26,90366.9
1982,2,1,27,598456
1982,2,1,28,568998
1982,2,1,29,129258
1982,2,1,30,47021.4
1982,2,1,31,321507
1982,2,1,32,278921
1982,2,1,33,62291.2
1982,2,1,34,24877.2
1982,2,1,35,157974
1982,2,1,36,117876
1982,2,1,37,26064.1
1982,2,1,38,13989.7
1982,2,1,39,205520
1982,2,1,40,676461
1983,2,1,1,2640810
1983,2,1,2,469415
1983,2,1,3,5921410
1983,2,1,4,7096700
1983,2,1,5,1499440
1983,2,1,6,502340
1983,2,1,7,3072240
1983,2,1,8,3485730
1983,2,1,9,941038
1983,2,1,10,368123
1983,2,1,11,2188410
1983,2,1,12,2364940
1983,2,1,13,615806
1983,2,1,14,264887
1983,2,1,15,1233990
1983,2,1,16,1281660
1983,2,1,17,298741
1983,2,1,18,134414
1983,2,1,19,931794
1983,2,1,20,961127
1983,2,1,21,220093
1983,2,1,22,97242.7
1983,2,1,23,578119
1983,2,1,24,577950
1983,2,1,25,121857
1983,2,1,26,52748
1983,2,1,27,678099
1983,2,1,28,688308
1983,2,1,29,159859
1983,2,1,30,60411.9
1983,2,1,31,386818
1983,2,1,32,370763
1983,2,1,33,83854.9
1983,2,1,34,30711.4
1983,2,1,35,205247
1983,2,1,36,179686
1983,2,1,37,39884.7
1983,2,1,38,15945.7
1983,2,1,39,99742.1
1983,2,1,40,651774
1984,2,1,1,5544130
1984,2,1,2,943742
1984,2,1,3,3870520
1984,2,1,4,5666500
1984,2,1,5,1123570
1984,2,1,6,356054
1984,2,1,7,2908460
1984,2,1,8,3745370
1984,2,1,9,1153970
1984,2,1,10,432723
1984,2,1,11,1983220
1984,2,1,12,2271930
1984,2,1,13,697071
1984,2,1,14,293850
1984,2,1,15,1464180
1984,2,1,16,1591040
1984,2,1,17,439861
1984,2,1,18,197581
1984,2,1,19,815949
1984,2,1,20,850991
1984,2,1,21,204530
1984,2,1,22,94968
1984,2,1,23,608253
1984,2,1,24,631484
1984,2,1,25,147385
1984,2,1,26,66448.3
1984,2,1,27,373903
1984,2,1,28,375448
1984,2,1,29,79463.4
1984,2,1,30,34993.7
1984,2,1,31,434310
1984,2,1,32,443512
1984,2,1,33,103146
1984,2,1,34,39334.9
1984,2,1,35,245474
1984,2,1,36,236672
1984,2,1,37,53361.1
1984,2,1,38,19656
1984,2,1,39,128995
1984,2,1,40,614955
1985,2,1,1,3410650
1985,2,1,2,521841
1985,2,1,3,8682360
1985,2,1,4,14826000
1985,2,1,5,2532990
1985,2,1,6,751578
1985,2,1,7,1747800
1985,2,1,8,2623680
1985,2,1,9,838760
1985,2,1,10,298555
1985,2,1,11,1857670
1985,2,1,12,2336700
1985,2,1,13,856267
1985,2,1,14,345872
1985,2,1,15,1332350
1985,2,1,16,1506920
1985,2,1,17,496369
1985,2,1,18,218755
1985,2,1,19,969261
1985,2,1,20,1050440
1985,2,1,21,302225
1985,2,1,22,139716
1985,2,1,23,530701
1985,2,1,24,553685
1985,2,1,25,135949
1985,2,1,26,64541.4
1985,2,1,27,390447
1985,2,1,28,406799
1985,2,1,29,96221.7
1985,2,1,30,44038.4
1985,2,1,31,237947
1985,2,1,32,239596
1985,2,1,33,50844.1
1985,2,1,34,22692.4
1985,2,1,35,274135
1985,2,1,36,281170
1985,2,1,37,65450.9
1985,2,1,38,25147.1
1985,2,1,39,153800
1985,2,1,40,654923
1986,2,1,1,3221230
1986,2,1,2,420011
1986,2,1,3,6272080
1986,2,1,4,11472600
1986,2,1,5,1642500
1986,2,1,6,478311
1986,2,1,7,3738890
1986,2,1,8,6426600
1986,2,1,9,2004160
1986,2,1,10,659912
1986,2,1,11,1100290
1986,2,1,12,1533630
1986,2,1,13,610967
1986,2,1,14,235069
1986,2,1,15,1246640
1986,2,1,16,1511810
1986,2,1,17,607534
1986,2,1,18,256479
1986,2,1,19,881357
1986,2,1,20,981729
1986,2,1,21,338499
1986,2,1,22,153675
1986,2,1,23,627567
1986,2,1,24,677128
1986,2,1,25,200260
1986,2,1,26,94473.8
1986,2,1,27,337840
1986,2,1,28,352168
1986,2,1,29,87790.5
1986,2,1,30,42375.1
1986,2,1,31,245670
1986,2,1,32,256518
1986,2,1,33,61257.9
1986,2,1,34,28368.3
1986,2,1,35,148609
1986,2,1,36,149936
1986,2,1,37,31876.1
1986,2,1,38,14381.3
1986,2,1,39,170068
1986,2,1,40,727800
1987,2,1,1,3191300
1987,2,1,2,341360
1987,2,1,3,7357290
1987,2,1,4,13085000
1987,2,1,5,1551730
1987,2,1,6,442616
1987,2,1,7,2485240
1987,2,1,8,4735590
1987,2,1,9,1291150
1987,2,1,10,425075
1987,2,1,11,2384380
1987,2,1,12,3704850
1987,2,1,13,1527260
1987,2,1,14,538542
1987,2,1,15,752555
1987,2,1,16,977000
1987,2,1,17,436903
1987,2,1,18,176012
1987,2,1,19,842993
1987,2,1,20,990144
1987,2,1,21,420884
1987,2,1,22,182825
1987,2,1,23,581317
1987,2,1,24,638878
1987,2,1,25,227094
1987,2,1,26,105221
1987,2,1,27,405468
1987,2,1,28,435596
1987,2,1,29,131325
1987,2,1,30,62875.9
1987,2,1,31,215125
1987,2,1,32,224004
1987,2,1,33,56448.3
1987,2,1,34,27595.5
1987,2,1,35,154931
1987,2,1,36,162014
1987,2,1,37,38957.3
1987,2,1,38,18211
1987,2,1,39,93155.5
1987,2,1,40,680879
1988,2,1,1,2393830
1988,2,1,2,206554
1988,2,1,3,9190530
1988,2,1,4,14739700
1988,2,1,5,1491340
1988,2,1,6,443926
1988,2,1,7,2697530
1988,2,1,8,5184940
1988,2,1,9,1202650
1988,2,1,10,388446
1988,2,1,11,1474570
1988,2,1,12,2565940
1988,2,1,13,960691
1988,2,1,14,340522
1988,2,1,15,1616490
1988,2,1,16,2292080
1988,2,1,17,1097900
1988,2,1,18,403341
1988,2,1,19,507212
1988,2,1,20,623758
1988,2,1,21,299192
1988,2,1,22,124247
1988,2,1,23,556362
1988,2,1,24,637805
1988,2,1,25,281231
1988,2,1,26,124557
1988,2,1,27,375269
1988,2,1,28,408130
1988,2,1,29,148140
1988,2,1,30,69647.3
1988,2,1,31,257411
1988,2,1,32,275561
1988,2,1,33,84211.9
1988,2,1,34,40770.2
1988,2,1,35,135014
1988,2,1,36,140455
1988,2,1,37,35670.6
1988,2,1,38,17611.7
1988,2,1,39,96502.3
1988,2,1,40,614369
1989,2,1,1,3052700
1989,2,1,2,214600
1989,2,1,3,8532590
1989,2,1,4,11689000
1989,2,1,5,1050440
1989,2,1,6,348946
1989,2,1,7,3169170
1989,2,1,8,5743900
1989,2,1,9,1162680
1989,2,1,10,390939
1989,2,1,11,1520110
1989,2,1,12,2738800
1989,2,1,13,898381
1989,2,1,14,311807
1989,2,1,15,966846
1989,2,1,16,1527940
1989,2,1,17,685927
1989,2,1,18,253850
1989,2,1,19,1091450
1989,2,1,20,1442050
1989,2,1,21,757726
1989,2,1,22,285940
1989,2,1,23,335542
1989,2,1,24,396271
1989,2,1,25,199102
1989,2,1,26,84430.5
1989,2,1,27,360609
1989,2,1,28,405879
1989,2,1,29,183570
1989,2,1,30,82443.1
1989,2,1,31,238855
1989,2,1,32,257684
1989,2,1,33,94949.1
1989,2,1,34,45132.9
1989,2,1,35,161684
1989,2,1,36,172603
1989,2,1,37,53274.9
1989,2,1,38,26018.7
1989,2,1,39,84042.4
1989,2,1,40,558510
1990,2,1,1,2008720
1990,2,1,2,119204
1990,2,1,3,13003200
1990,2,1,4,14789300
1990,2,1,5,1247450
1990,2,1,6,492303
1990,2,1,7,2800220
1990,2,1,8,4512150
1990,2,1,9,818154
1990,2,1,10,305300
1990,2,1,11,1692240
1990,2,1,12,2995690
1990,2,1,13,877300
1990,2,1,14,313915
1990,2,1,15,966324
1990,2,1,16,1604930
1990,2,1,17,645959
1990,2,1,18,233610
1990,2,1,19,642676
1990,2,1,20,938431
1990,2,1,21,473078
1990,2,1,22,179991
1990,2,1,23,725618
1990,2,1,24,909400
1990,2,1,25,508141
1990,2,1,26,195274
1990,2,1,27,218373
1990,2,1,28,250212
1990,2,1,29,129869
1990,2,1,30,55901.1
1990,2,1,31,230657
1990,2,1,32,256036
1990,2,1,33,117946
1990,2,1,34,53523.2
1990,2,1,35,150598
1990,2,1,36,161469
1990,2,1,37,60163.5
1990,2,1,38,28843
1990,2,1,39,100890
1990,2,1,40,553150
1991,2,1,1,2489980
1991,2,1,2,130550
1991,2,1,3,9680710
1991,2,1,4,9059190
1991,2,1,5,753767
1991,2,1,6,374418
1991,2,1,7,4211310
1991,2,1,8,5783490
1991,2,1,9,952761
1991,2,1,10,408865
1991,2,1,11,1412730
1991,2,1,12,2328960
1991,2,1,13,604502
1991,2,1,14,237310
1991,2,1,15,1026200
1991,2,1,16,1731700
1991,2,1,17,628308
1991,2,1,18,232364
1991,2,1,19,624990
1991,2,1,20,969039
1991,2,1,21,443681
1991,2,1,22,164603
1991,2,1,23,420071
1991,2,1,24,578225
1991,2,1,25,314642
1991,2,1,26,121893
1991,2,1,27,470551
1991,2,1,28,567699
1991,2,1,29,330740
1991,2,1,30,128695
1991,2,1,31,139134
1991,2,1,32,155952
1991,2,1,33,82830.8
1991,2,1,34,36037.8
1991,2,1,35,145015
1991,2,1,36,159338
1991,2,1,37,74383.4
1991,2,1,38,34016.5
1991,2,1,39,93665.2
1991,2,1,40,556875
1992,2,1,1,2422980
1992,2,1,2,115706
1992,2,1,3,12653400
1992,2,1,4,9808100
1992,2,1,5,845077
1992,2,1,6,513462
1992,2,1,7,3029930
1992,2,1,8,3511930
1992,2,1,9,532802
1992,2,1,10,293604
1992,2,1,11,2054470
1992,2,1,12,2986650
1992,2,1,13,706534
1992,2,1,14,310616
1992,2,1,15,814211
1992,2,1,16,1330890
1992,2,1,17,428936
1992,2,1,18,172896
1992,2,1,19,644144
1992,2,1,20,1038180
1992,2,1,21,432855
1992,2,1,22,163427
1992,2,1,23,402879
1992,2,1,24,591825
1992,2,1,25,295754
1992,2,1,26,111606
1992,2,1,27,270474
1992,2,1,28,356187
1992,2,1,29,204538
1992,2,1,30,80237.8
1992,2,1,31,300214
1992,2,1,32,352121
1992,2,1,33,211436
1992,2,1,34,83019.4
1992,2,1,35,87537.7
1992,2,1,36,96515.7
1992,2,1,37,52152.1
1992,2,1,38,22873.5
1992,2,1,39,90309.1
1992,2,1,40,565309
1993,2,1,1,3082780
1993,2,1,2,134168
1993,2,1,3,12162900
1993,2,1,4,8033240
1993,2,1,5,754153
1993,2,1,6,543051
1993,2,1,7,3931150
1993,2,1,8,3775520
1993,2,1,9,555720
1993,2,1,10,372902
1993,2,1,11,1388320
1993,2,1,12,1759100
1993,2,1,13,366291
1993,2,1,14,208791
1993,2,1,15,1127470
1993,2,1,16,1681110
1993,2,1,17,493514
1993,2,1,18,218602
1993,2,1,19,483267
1993,2,1,20,778085
1993,2,1,21,287951
1993,2,1,22,117967
1993,2,1,23,399656
1993,2,1,24,621096
1993,2,1,25,283940
1993,2,1,26,108677
1993,2,1,27,252696
1993,2,1,28,356755
1993,2,1,29,189333
1993,2,1,30,72284.4
1993,2,1,31,168941
1993,2,1,32,215447
1993,2,1,33,128540
1993,2,1,34,50870.9
1993,2,1,35,186079
1993,2,1,36,213832
1993,2,1,37,131244
1993,2,1,38,51872.4
1993,2,1,39,53700.7
1993,2,1,40,500829
1994,2,1,1,3943710
1994,2,1,2,153050
1994,2,1,3,14129600
1994,2,1,4,8322960
1994,2,1,5,900301
1994,2,1,6,727879
1994,2,1,7,3805900
1994,2,1,8,3190540
1994,2,1,9,531322
1994,2,1,10,399277
1994,2,1,11,1826800
1994,2,1,12,1923780
1994,2,1,13,378600
1994,2,1,14,259199
1994,2,1,15,729569
1994,2,1,16,979961
1994,2,1,17,247369
1994,2,1,18,142657
1994,2,1,19,650923
1994,2,1,20,983142
1994,2,1,21,331589
1994,2,1,22,147345
1994,2,1,23,290416
1994,2,1,24,460949
1994,2,1,25,187194
1994,2,1,26,77541.7
1994,2,1,27,246033
1994,2,1,28,372003
1994,2,1,29,181252
1994,2,1,30,70048
1994,2,1,31,156233
1994,2,1,32,214238
1994,2,1,33,118698
1994,2,1,34,45699.5
1994,2,1,35,104002
1994,2,1,36,129539
1994,2,1,37,79492
1994,2,1,38,31663.1
1994,2,1,39,113875
1994,2,1,40,575060
1995,2,1,1,3867070
1995,2,1,2,130920
1995,2,1,3,15347100
1995,2,1,4,8557190
1995,2,1,5,1099520
1995,2,1,6,875941
1995,2,1,7,4419270
1995,2,1,8,3372490
1995,2,1,9,666508
1995,2,1,10,548062
1995,2,1,11,1778710
1995,2,1,12,1671650
1995,2,1,13,382715
1995,2,1,14,281912
1995,2,1,15,970915
1995,2,1,16,1088380
1995,2,1,17,255933
1995,2,1,18,175079
1995,2,1,19,404796
1995,2,1,20,568174
1995,2,1,21,162786
1995,2,1,22,94424.7
1995,2,1,23,382848
1995,2,1,24,583118
1995,2,1,25,215921
1995,2,1,26,96180
1995,2,1,27,174670
1995,2,1,28,274145
1995,2,1,29,118808
1995,2,1,30,49623.4
1995,2,1,31,150122
1995,2,1,32,222442
1995,2,1,33,113456
1995,2,1,34,44166.2
1995,2,1,35,95507.8
1995,2,1,36,128184
1995,2,1,37,73318.7
1995,2,1,38,28406.7
1995,2,1,39,63356.1
1995,2,1,40,560190
1996,2,1,1,3635630
1996,2,1,2,107646
1996,2,1,3,11907000
1996,2,1,4,6718720
1996,2,1,5,1045060
1996,2,1,6,761200
1996,2,1,7,4797720
1996,2,1,8,3538340
1996,2,1,9,832551
1996,2,1,10,677276
1996,2,1,11,2035550
1996,2,1,12,1781260
1996,2,1,13,494794
1996,2,1,14,389565
1996,2,1,15,936425
1996,2,1,16,957847
1996,2,1,17,267841
1996,2,1,18,192225
1996,2,1,19,539180
1996,2,1,20,635411
1996,2,1,21,168629
1996,2,1,22,114990
1996,2,1,23,228324
1996,2,1,24,332604
1996,2,1,25,104307
1996,2,1,26,60784.4
1996,2,1,27,224992
1996,2,1,28,345138
1996,2,1,29,136777
1996,2,1,30,61096.4
1996,2,1,31,104111
1996,2,1,32,162034
1996,2,1,33,73760.9
1996,2,1,34,31021.3
1996,2,1,35,90374.9
1996,2,1,36,131853
1996,2,1,37,69679.7
1996,2,1,38,27286
1996,2,1,39,57561.1
1996,2,1,40,509812
1997,2,1,1,3694700
1997,2,1,2,99725.8
1997,2,1,3,8318860
1997,2,1,4,5103140
1997,2,1,5,950615
1997,2,1,6,572811
1997,2,1,7,3699310
1997,2,1,8,2812940
1997,2,1,9,790342
1997,2,1,10,603116
1997,2,1,11,2234680
1997,2,1,12,1914950
1997,2,1,13,622451
1997,2,1,14,488953
1997,2,1,15,1076500
1997,2,1,16,1045380
1997,2,1,17,357311
1997,2,1,18,269847
1997,2,1,19,523718
1997,2,1,20,573331
1997,2,1,21,182897
1997,2,1,22,128710
1997,2,1,23,308703
1997,2,1,24,379355
1997,2,1,25,109543
1997,2,1,26,74586.6
1997,2,1,27,131133
1997,2,1,28,197297
1997,2,1,29,66110.6
1997,2,1,30,38705
1997,2,1,31,133227
1997,2,1,32,205773
1997,2,1,33,85799.9
1997,2,1,34,38449
1997,2,1,35,62265.7
1997,2,1,36,96330.9
1997,2,1,37,45562.2
1997,2,1,38,19275.3
1997,2,1,39,54466.3
1997,2,1,40,478161
1998,2,1,1,4030600
1998,2,1,2,106926
1998,2,1,3,6011930
1998,2,1,4,4348120
1998,2,1,5,967412
1998,2,1,6,462476
1998,2,1,7,2618650
1998,2,1,8,2156660
1998,2,1,9,680620
1998,2,1,10,451011
1998,2,1,11,1723860
1998,2,1,12,1537260
1998,2,1,13,586490
1998,2,1,14,436082
1998,2,1,15,1184600
1998,2,1,16,1128830
1998,2,1,17,442165
1998,2,1,18,335418
1998,2,1,19,597654
1998,2,1,20,629394
1998,2,1,21,244743
1998,2,1,22,179669
1998,2,1,23,298582
1998,2,1,24,345059
1998,2,1,25,119925
1998,2,1,26,83438.8
1998,2,1,27,177812
1998,2,1,28,226223
1998,2,1,29,69231.7
1998,2,1,30,47183.5
1998,2,1,31,75422.7
1998,2,1,32,116640
1998,2,1,33,40998.5
1998,2,1,34,24116.6
1998,2,1,35,78423.3
1998,2,1,36,121921
1998,2,1,37,52780.1
1998,2,1,38,23731.4
1998,2,1,39,36929.4
1998,2,1,40,413572
1999,2,1,1,4530140
1999,2,1,2,128768
1999,2,1,3,4494100
1999,2,1,4,4069060
1999,2,1,5,1061890
1999,2,1,6,428583
1999,2,1,7,1905250
1999,2,1,8,1868440
1999,2,1,9,682478
1999,2,1,10,354841
1999,2,1,11,1217290
1999,2,1,12,1161660
1999,2,1,13,480411
1999,2,1,14,319285
1999,2,1,15,904603
1999,2,1,16,899121
1999,2,1,17,406623
1999,2,1,18,293776
1999,2,1,19,653301
1999,2,1,20,672806
1999,2,1,21,294830
1999,2,1,22,218412
1999,2,1,23,335722
1999,2,1,24,376087
1999,2,1,25,158440
1999,2,1,26,114401
1999,2,1,27,169894
1999,2,1,28,204811
1999,2,1,29,75232.7
1999,2,1,30,52076.4
1999,2,1,31,101615
1999,2,1,32,132970
1999,2,1,33,42340
1999,2,1,34,28929.6
1999,2,1,35,42992.2
1999,2,1,36,68010.5
1999,2,1,37,24734.4
1999,2,1,38,14614.9
1999,2,1,39,45496.4
1999,2,1,40,381008
2000,2,1,1,3569850
2000,2,1,2,117172
2000,2,1,3,3444000
2000,2,1,4,4142080
2000,2,1,5,1217370
2000,2,1,6,439830
2000,2,1,7,1449260
2000,2,1,8,1742250
2000,2,1,9,730388
2000,2,1,10,331829
2000,2,1,11,883391
2000,2,1,12,1008940
2000,2,1,13,483368
2000,2,1,14,255670
2000,2,1,15,636466
2000,2,1,16,675174
2000,2,1,17,329612
2000,2,1,18,216141
2000,2,1,19,493927
2000,2,1,20,534680
2000,2,1,21,270371
2000,2,1,22,191103
2000,2,1,23,365070
2000,2,1,24,400565
2000,2,1,25,189570
2000,2,1,26,138317
2000,2,1,27,188929
2000,2,1,28,222992
2000,2,1,29,99406.5
2000,2,1,30,71100.1
2000,2,1,31,96277.2
2000,2,1,32,120412
2000,2,1,33,46069.9
2000,2,1,34,31840.4
2000,2,1,35,57699.3
2000,2,1,36,77441.4
2000,2,1,37,25430.1
2000,2,1,38,17437.3
2000,2,1,39,24344.3
2000,2,1,40,310261
2001,2,1,1,3490020
2001,2,1,2,139534
2001,2,1,3,1869810
2001,2,1,4,3085630
2001,2,1,5,1033210
2001,2,1,6,375134
2001,2,1,7,1185200
2001,2,1,8,1878970
2001,2,1,9,900346
2001,2,1,10,367996
2001,2,1,11,705818
2001,2,1,12,969742
2001,2,1,13,527479
2001,2,1,14,246462
2001,2,1,15,474527
2001,2,1,16,599561
2001,2,1,17,336885
2001,2,1,18,177861
2001,2,1,19,353004
2001,2,1,20,405061
2001,2,1,21,219713
2001,2,1,22,142404
2001,2,1,23,277083
2001,2,1,24,320643
2001,2,1,25,174577
2001,2,1,26,121743
2001,2,1,27,206771
2001,2,1,28,238802
2001,2,1,29,119171
2001,2,1,30,86267.8
2001,2,1,31,107205
2001,2,1,32,132189
2001,2,1,33,61343.5
2001,2,1,34,43688.8
2001,2,1,35,54863.7
2001,2,1,36,70824.9
2001,2,1,37,27929
2001,2,1,38,19317.2
2001,2,1,39,32918.6
2001,2,1,40,265288
2002,2,1,1,2793530
2002,2,1,2,140471
2002,2,1,3,1321530
2002,2,1,4,3011040
2002,2,1,5,1103470
2002,2,1,6,419439
2002,2,1,7,714900
2002,2,1,8,1466220
2002,2,1,9,776743
2002,2,1,10,319392
2002,2,1,11,623454
2002,2,1,12,1098590
2002,2,1,13,673959
2002,2,1,14,284867
2002,2,1,15,398071
2002,2,1,16,590645
2002,2,1,17,371546
2002,2,1,18,173985
2002,2,1,19,269177
2002,2,1,20,364370
2002,2,1,21,225581
2002,2,1,22,118778
2002,2,1,23,200544
2002,2,1,24,243784
2002,2,1,25,141421
2002,2,1,26,91138.5
2002,2,1,27,157303
2002,2,1,28,191587
2002,2,1,29,109547
2002,2,1,30,75914.3
2002,2,1,31,117842
2002,2,1,32,141736
2002,2,1,33,73359.8
2002,2,1,34,52960.1
2002,2,1,35,61108.5
2002,2,1,36,78084
2002,2,1,37,37277.7
2002,2,1,38,26524.6
2002,2,1,39,31368.8
2002,2,1,40,243437
2003,2,1,1,3088480
2003,2,1,2,198040
2003,2,1,3,831775
2003,2,1,4,2527800
2003,2,1,5,981566
2003,2,1,6,401731
2003,2,1,7,565841
2003,2,1,8,1428690
2003,2,1,9,815205
2003,2,1,10,345779
2003,2,1,11,395886
2003,2,1,12,854443
2003,2,1,13,567214
2003,2,1,14,242771
2003,2,1,15,367372
2003,2,1,16,680085
2003,2,1,17,477881
2003,2,1,18,203858
2003,2,1,19,232510
2003,2,1,20,361953
2003,2,1,21,248652
2003,2,1,22,116363
2003,2,1,23,154063
2003,2,1,24,219069
2003,2,1,25,144401
2003,2,1,26,76079.5
2003,2,1,27,113758
2003,2,1,28,144534
2003,2,1,29,87782.7
2003,2,1,30,56529.8
2003,2,1,31,88822.6
2003,2,1,32,112709
2003,2,1,33,66721.1
2003,2,1,34,46152.7
2003,2,1,35,66655.4
2003,2,1,36,82903.3
2003,2,1,37,44070.4
2003,2,1,38,31821.4
2003,2,1,39,34558.1
2003,2,1,40,241988
2004,2,1,1,1962450
2004,2,1,2,160300
2004,2,1,3,822850
2004,2,1,4,3091120
2004,2,1,5,1207190
2004,2,1,6,515464
2004,2,1,7,398116
2004,2,1,8,1216260
2004,2,1,9,744946
2004,2,1,10,336405
2004,2,1,11,343016
2004,2,1,12,845599
2004,2,1,13,606825
2004,2,1,14,265115
2004,2,1,15,244949
2004,2,1,16,529921
2004,2,1,17,398561
2004,2,1,18,172710
2004,2,1,19,222595
2004,2,1,20,422461
2004,2,1,21,322671
2004,2,1,22,138122
2004,2,1,23,136577
2004,2,1,24,219603
2004,2,1,25,159906
2004,2,1,26,74908.5
2004,2,1,27,88022.6
2004,2,1,28,129993
2004,2,1,29,89586.3
2004,2,1,30,47366
2004,2,1,31,64216.1
2004,2,1,32,84615.2
2004,2,1,33,53190.9
2004,2,1,34,34331.8
2004,2,1,35,49863.6
2004,2,1,36,65533.9
2004,2,1,37,39849.6
2004,2,1,38,27582.5
2004,2,1,39,37455
2004,2,1,40,251471
2005,2,1,1,1951400
2005,2,1,2,200457
2005,2,1,3,558457
2005,2,1,4,2314220
2005,2,1,5,857539
2005,2,1,6,385561
2005,2,1,7,444640
2005,2,1,8,1480530
2005,2,1,9,907782
2005,2,1,10,421979
2005,2,1,11,251151
2005,2,1,12,713222
2005,2,1,13,552101
2005,2,1,14,256710
2005,2,1,15,225696
2005,2,1,16,532223
2005,2,1,17,432532
2005,2,1,18,189832
2005,2,1,19,154266
2005,2,1,20,330033
2005,2,1,21,267490
2005,2,1,22,116418
2005,2,1,23,134844
2005,2,1,24,259198
2005,2,1,25,208730
2005,2,1,26,89591.7
2005,2,1,27,79945.5
2005,2,1,28,131482
2005,2,1,29,99655.1
2005,2,1,30,46829.5
2005,2,1,31,50169
2005,2,1,32,76329.5
2005,2,1,33,54355.2
2005,2,1,34,28888.2
2005,2,1,35,36174
2005,2,1,36,49132.9
2005,2,1,37,31716.8
2005,2,1,38,20549.2
2005,2,1,39,27943.4
2005,2,1,40,243116
2006,2,1,1,1686760
2006,2,1,2,213322
2006,2,1,3,706681
2006,2,1,4,2886360
2006,2,1,5,972497
2006,2,1,6,476858
2006,2,1,7,324485
2006,2,1,8,1076360
2006,2,1,9,610971
2006,2,1,10,296057
2006,2,1,11,288906
2006,2,1,12,852533
2006,2,1,13,667246
2006,2,1,14,317057
2006,2,1,15,167225
2006,2,1,16,441029
2006,2,1,17,388883
2006,2,1,18,181835
2006,2,1,19,147275
2006,2,1,20,333739
2006,2,1,21,291749
2006,2,1,22,127865
2006,2,1,23,95788.9
2006,2,1,24,202242
2006,2,1,25,171779
2006,2,1,26,74937
2006,2,1,27,80630.8
2006,2,1,28,156051
2006,2,1,29,130169
2006,2,1,30,56059.6
2006,2,1,31,46393.2
2006,2,1,32,77567.2
2006,2,1,33,60504.8
2006,2,1,34,28558.1
2006,2,1,35,28462.6
2006,2,1,36,44345.9
2006,2,1,37,32370.3
2006,2,1,38,17303.6
2006,2,1,39,20315
2006,2,1,40,213910
2007,2,1,1,1466040
2007,2,1,2,222519
2007,2,1,3,869797
2007,2,1,4,3260000
2007,2,1,5,963310
2007,2,1,6,508894
2007,2,1,7,442534
2007,2,1,8,1413540
2007,2,1,9,765537
2007,2,1,10,390806
2007,2,1,11,218763
2007,2,1,12,614917
2007,2,1,13,448437
2007,2,1,14,221828
2007,2,1,15,200910
2007,2,1,16,533351
2007,2,1,17,479712
2007,2,1,18,227266
2007,2,1,19,111433
2007,2,1,20,276170
2007,2,1,21,263820
2007,2,1,22,123130
2007,2,1,23,94644.5
2007,2,1,24,207583
2007,2,1,25,190034
2007,2,1,26,83065
2007,2,1,27,58845.3
2007,2,1,28,122747
2007,2,1,29,107641
2007,2,1,30,47058.5
2007,2,1,31,47959.6
2007,2,1,32,93201.2
2007,2,1,33,79740
2007,2,1,34,34476.1
2007,2,1,35,26915
2007,2,1,36,45581.7
2007,2,1,37,36346.3
2007,2,1,38,17240.8
2007,2,1,39,16202.3
2007,2,1,40,189761
2008,2,1,1,1119320
2008,2,1,2,198892
2008,2,1,3,1109150
2008,2,1,4,3705900
2008,2,1,5,953988
2008,2,1,6,510663
2008,2,1,7,542697
2008,2,1,8,1668000
2008,2,1,9,784299
2008,2,1,10,424972
2008,2,1,11,307609
2008,2,1,12,840725
2008,2,1,13,590314
2008,2,1,14,301957
2008,2,1,15,153939
2008,2,1,16,379455
2008,2,1,17,319669
2008,2,1,18,157719
2008,2,1,19,136875
2008,2,1,20,335989
2008,2,1,21,328893
2008,2,1,22,154628
2008,2,1,23,72395.3
2008,2,1,24,171147
2008,2,1,25,172093
2008,2,1,26,80033
2008,2,1,27,59403.6
2008,2,1,28,127060
2008,2,1,29,119963
2008,2,1,30,52330
2008,2,1,31,35634.1
2008,2,1,32,73596.8
2008,2,1,33,66038.5
2008,2,1,34,28938.5
2008,2,1,35,28308.6
2008,2,1,36,55164.3
2008,2,1,37,48104.4
2008,2,1,38,20882.6
2008,2,1,39,15571.2
2008,2,1,40,177304
2009,2,1,1,832036
2009,2,1,2,169956
2009,2,1,3,1198410
2009,2,1,4,3496080
2009,2,1,5,797317
2009,2,1,6,430784
