age,year,season,area,f
36,1964,2,2,0.001287698
37,1964,2,2,0.00128784
38,1964,2,2,0.00128784
39,1964,2,2,0.00128784
40,1964,2,2,0.00128784
1,1965,2,2,1.051976e-12
2,1965,2,2,1.051976e-12
3,1965,2,2,2.901501e-07
4,1965,2,2,1.075015e-06
5,1965,2,2,8.560561e-06
6,1965,2,2,4.187512e-05
7,1965,2,2,0.0001208816
8,1965,2,2,0.00023262
9,1965,2,2,0.0003339195
10,1965,2,2,0.0004010224
11,1965,2,2,0.0004455109
12,1965,2,2,0.0004930848
13,1965,2,2,0.000563297
14,1965,2,2,0.0006632346
15,1965,2,2,0.0007879811
16,1965,2,2,0.0009253557
17,1965,2,2,0.001061874
18,1965,2,2,0.001187005
19,1965,2,2,0.001294737
20,1965,2,2,0.00138313
21,1965,2,2,0.001453031
22,1965,2,2,0.001506768
23,1965,2,2,0.001547186
24,1965,2,2,0.001577071
25,1965,2,2,0.001598868
26,1965,2,2,0.001614585
27,1965,2,2,0.001625806
28,1965,2,2,0.001633743
29,1965,2,2,0.001639307
30,1965,2,2,0.00164317
31,1965,2,2,0.001645822
32,1965,2,2,0.001647618
33,1965,2,2,0.001648815
34,1965,2,2,0.001649594
35,1965,2,2,0.001650086
36,1965,2,2,0.001650382
37,1965,2,2,0.001650546
38,1965,2,2,0.001650546
39,1965,2,2,0.001650546
40,1965,2,2,0.001650546
1,1966,2,2,1.212305e-12
2,1966,2,2,1.212305e-12
3,1966,2,2,3.489213e-07
4,1966,2,2,1.265109e-06
5,1966,2,2,9.374485e-06
6,1966,2,2,4.153995e-05
7,1966,2,2,0.0001138843
8,1966,2,2,0.0002159395
9,1966,2,2,0.0003096299
10,1966,2,2,0.0003749631
11,1966,2,2,0.0004252119
12,1966,2,2,0.0004869435
13,1966,2,2,0.0005804865
14,1966,2,2,0.0007124276
15,1966,2,2,0.0008754668
16,1966,2,2,0.001053784
17,1966,2,2,0.00123022
18,1966,2,2,0.001391494
19,1966,2,2,0.001530096
20,1966,2,2,0.001643685
21,1966,2,2,0.001733441
22,1966,2,2,0.001802405
23,1966,2,2,0.001854258
24,1966,2,2,0.00189259
25,1966,2,2,0.001920543
26,1966,2,2,0.001940697
27,1966,2,2,0.001955085
28,1966,2,2,0.001965262
29,1966,2,2,0.001972396
30,1966,2,2,0.001977349
31,1966,2,2,0.001980749
32,1966,2,2,0.001983052
33,1966,2,2,0.001984587
34,1966,2,2,0.001985586
35,1966,2,2,0.001986217
36,1966,2,2,0.001986596
37,1966,2,2,0.001986806
38,1966,2,2,0.001986806
39,1966,2,2,0.001986806
40,1966,2,2,0.001986806
1,1967,2,2,1.36964e-12
2,1967,2,2,1.36964e-12
3,1967,2,2,3.52555e-07
4,1967,2,2,1.354146e-06
5,1967,2,2,1.199595e-05
6,1967,2,2,6.615922e-05
7,1967,2,2,0.0002014307
8,1967,2,2,0.0003931967
9,1967,2,2,0.0005650212
10,1967,2,2,0.0006731738
11,1967,2,2,0.000732864
12,1967,2,2,0.0007828356
13,1967,2,2,0.0008523655
14,1967,2,2,0.0009534196
15,1967,2,2,0.001082428
16,1967,2,2,0.001226622
17,1967,2,2,0.001371248
18,1967,2,2,0.001504584
19,1967,2,2,0.001619807
20,1967,2,2,0.001714578
21,1967,2,2,0.001789644
22,1967,2,2,0.001847413
23,1967,2,2,0.001890896
24,1967,2,2,0.001923063
25,1967,2,2,0.00194653
26,1967,2,2,0.001963456
27,1967,2,2,0.001975541
28,1967,2,2,0.00198409
29,1967,2,2,0.001990084
30,1967,2,2,0.001994244
31,1967,2,2,0.0019971
32,1967,2,2,0.001999035
33,1967,2,2,0.002000324
34,1967,2,2,0.002001164
35,1967,2,2,0.002001694
36,1967,2,2,0.002002012
37,1967,2,2,0.002002189
38,1967,2,2,0.002002189
39,1967,2,2,0.002002189
40,1967,2,2,0.002002189
1,1968,2,2,2.365993e-12
2,1968,2,2,2.365993e-12
3,1968,2,2,6.011909e-07
4,1968,2,2,2.325095e-06
5,1968,2,2,2.098664e-05
6,1968,2,2,0.000117903
7,1968,2,2,0.0003616463
8,1968,2,2,0.0007072929
9,1968,2,2,0.001016518
10,1968,2,2,0.001209805
11,1968,2,2,0.001313466
12,1968,2,2,0.001396072
13,1968,2,2,0.001509383
14,1968,2,2,0.001674921
15,1968,2,2,0.001887399
16,1968,2,2,0.002125719
17,1968,2,2,0.002365266
18,1968,2,2,0.002586408
19,1968,2,2,0.002777673
20,1968,2,2,0.002935075
21,1968,2,2,0.003059795
22,1968,2,2,0.0031558
23,1968,2,2,0.003228075
24,1968,2,2,0.003281547
25,1968,2,2,0.00332056
26,1968,2,2,0.003348699
27,1968,2,2,0.003368791
28,1968,2,2,0.003383006
29,1968,2,2,0.00339297
30,1968,2,2,0.003399887
31,1968,2,2,0.003404636
32,1968,2,2,0.003407853
33,1968,2,2,0.003409997
34,1968,2,2,0.003411393
35,1968,2,2,0.003412274
36,1968,2,2,0.003412803
37,1968,2,2,0.003413096
38,1968,2,2,0.003413096
39,1968,2,2,0.003413096
40,1968,2,2,0.003413096
1,1969,2,2,1.8237e-12
2,1969,2,2,1.8237e-12
3,1969,2,2,4.95394e-07
4,1969,2,2,1.849911e-06
5,1969,2,2,1.509717e-05
6,1969,2,2,7.610701e-05
7,1969,2,2,0.0002228523
8,1969,2,2,0.00043053
9,1969,2,2,0.0006181943
10,1969,2,2,0.0007407967
11,1969,2,2,0.0008184551
12,1969,2,2,0.0008973171
13,1969,2,2,0.001012432
14,1969,2,2,0.001176913
15,1969,2,2,0.001383091
16,1969,2,2,0.001610781
17,1969,2,2,0.001837454
18,1969,2,2,0.002045453
19,1969,2,2,0.00222466
20,1969,2,2,0.002371767
21,1969,2,2,0.002488135
22,1969,2,2,0.002577613
23,1969,2,2,0.002644923
24,1969,2,2,0.002694698
25,1969,2,2,0.002731002
26,1969,2,2,0.002757181
27,1969,2,2,0.002775872
28,1969,2,2,0.002789094
29,1969,2,2,0.002798362
30,1969,2,2,0.002804796
31,1969,2,2,0.002809213
32,1969,2,2,0.002812206
33,1969,2,2,0.002814199
34,1969,2,2,0.002815498
35,1969,2,2,0.002816317
36,1969,2,2,0.00281681
37,1969,2,2,0.002817082
38,1969,2,2,0.002817082
39,1969,2,2,0.002817082
40,1969,2,2,0.002817082
1,1970,2,2,0.0001240558
2,1970,2,2,0.01195821
3,1970,2,2,0.01265068
4,1970,2,2,0.0008394588
5,1970,2,2,0.0005346096
6,1970,2,2,0.0003836212
7,1970,2,2,0.000409468
8,1970,2,2,0.0007003854
9,1970,2,2,0.0009145983
10,1970,2,2,0.0009983471
11,1970,2,2,0.001103155
12,1970,2,2,0.001249872
13,1970,2,2,0.001472498
14,1970,2,2,0.00180086
15,1970,2,2,0.002229935
16,1970,2,2,0.00273344
17,1970,2,2,0.003273787
18,1970,2,2,0.003811535
19,1970,2,2,0.00431308
20,1970,2,2,0.004755521
21,1970,2,2,0.005127895
22,1970,2,2,0.00542934
23,1970,2,2,0.005665773
24,1970,2,2,0.005846558
25,1970,2,2,0.005981998
26,1970,2,2,0.006081803
27,1970,2,2,0.006154348
28,1970,2,2,0.006206462
29,1970,2,2,0.006243506
30,1970,2,2,0.006269569
31,1970,2,2,0.006287716
32,1970,2,2,0.006300206
33,1970,2,2,0.006308685
34,1970,2,2,0.006314345
35,1970,2,2,0.006318039
36,1970,2,2,0.006320375
37,1970,2,2,0.006321784
38,1970,2,2,0.006321784
39,1970,2,2,0.006321784
40,1970,2,2,0.006321784
1,1971,2,2,0.0003600194
2,1971,2,2,0.0330151
3,1971,2,2,0.03560873
4,1971,2,2,0.001847859
5,1971,2,2,0.001144663
6,1971,2,2,0.0006726976
7,1971,2,2,0.0004028875
8,1971,2,2,0.0004757309
9,1971,2,2,0.0005268383
10,1971,2,2,0.0005070454
11,1971,2,2,0.0005774819
12,1971,2,2,0.000694242
13,1971,2,2,0.0008533245
14,1971,2,2,0.001092807
15,1971,2,2,0.001413728
16,1971,2,2,0.001803453
17,1971,2,2,0.002238054
18,1971,2,2,0.002686872
19,1971,2,2,0.003119205
20,1971,2,2,0.003510789
21,1971,2,2,0.003847273
22,1971,2,2,0.004124058
23,1971,2,2,0.004343816
24,1971,2,2,0.004513425
25,1971,2,2,0.004641409
26,1971,2,2,0.004736253
27,1971,2,2,0.004805505
28,1971,2,2,0.004855446
29,1971,2,2,0.004891064
30,1971,2,2,0.004916207
31,1971,2,2,0.004933771
32,1971,2,2,0.004945903
33,1971,2,2,0.004954175
34,1971,2,2,0.004959727
35,1971,2,2,0.004963376
36,1971,2,2,0.004965708
37,1971,2,2,0.004967136
38,1971,2,2,0.004967136
39,1971,2,2,0.004967136
40,1971,2,2,0.004967136
1,1972,2,2,0.000238341
2,1972,2,2,0.02442073
3,1972,2,2,0.02526178
4,1972,2,2,0.002119859
5,1972,2,2,0.001306815
6,1972,2,2,0.0007637074
7,1972,2,2,0.0004586642
8,1972,2,2,0.0005352812
9,1972,2,2,0.0005961655
10,1972,2,2,0.0005717581
11,1972,2,2,0.0006158064
12,1972,2,2,0.0006928212
13,1972,2,2,0.000802915
14,1972,2,2,0.0009759275
15,1972,2,2,0.001218553
16,1972,2,2,0.001526354
17,1972,2,2,0.001883256
18,1972,2,2,0.002263964
19,1972,2,2,0.002640128
20,1972,2,2,0.002987458
21,1972,2,2,0.003290219
22,1972,2,2,0.003541912
23,1972,2,2,0.003743318
24,1972,2,2,0.003899674
25,1972,2,2,0.004018179
26,1972,2,2,0.004106298
27,1972,2,2,0.004170816
28,1972,2,2,0.004217447
29,1972,2,2,0.004250771
30,1972,2,2,0.004274339
31,1972,2,2,0.004290834
32,1972,2,2,0.004302252
33,1972,2,2,0.004310056
34,1972,2,2,0.004315309
35,1972,2,2,0.004318777
36,1972,2,2,0.004321004
37,1972,2,2,0.004322381
38,1972,2,2,0.004322381
39,1972,2,2,0.004322381
40,1972,2,2,0.004322381
1,1973,2,2,0.0002282586
2,1973,2,2,0.02254297
3,1973,2,2,0.02367718
4,1973,2,2,0.001766604
5,1973,2,2,0.001094331
6,1973,2,2,0.0006971888
7,1973,2,2,0.0005705375
8,1973,2,2,0.0008554452
9,1973,2,2,0.001067506
10,1973,2,2,0.00112394
11,1973,2,2,0.001223808
12,1973,2,2,0.001363774
13,1973,2,2,0.001569796
14,1973,2,2,0.00188214
15,1973,2,2,0.002303201
16,1973,2,2,0.002814196
17,1973,2,2,0.00338132
18,1973,2,2,0.003963377
19,1973,2,2,0.00452069
20,1973,2,2,0.00502288
21,1973,2,2,0.00545262
22,1973,2,2,0.005804974
23,1973,2,2,0.006084036
24,1973,2,2,0.006299004
25,1973,2,2,0.006460976
26,1973,2,2,0.006580865
27,1973,2,2,0.006668323
28,1973,2,2,0.006731341
29,1973,2,2,0.006776254
30,1973,2,2,0.006807936
31,1973,2,2,0.006830053
32,1973,2,2,0.006845318
33,1973,2,2,0.006855717
34,1973,2,2,0.006862688
35,1973,2,2,0.006867263
36,1973,2,2,0.00687018
37,1973,2,2,0.006871962
38,1973,2,2,0.006871962
39,1973,2,2,0.006871962
40,1973,2,2,0.006871962
1,1974,2,2,0.000533537
2,1974,2,2,0.04954665
3,1974,2,2,0.05323723
4,1974,2,2,0.002997205
5,1974,2,2,0.001851373
6,1974,2,2,0.00115391
7,1974,2,2,0.0008894449
8,1974,2,2,0.001220455
9,1974,2,2,0.001514747
10,1974,2,2,0.001624075
11,1974,2,2,0.001783037
12,1974,2,2,0.001971779
13,1974,2,2,0.002217334
14,1974,2,2,0.002590826
15,1974,2,2,0.003095664
16,1974,2,2,0.00370809
17,1974,2,2,0.004386246
18,1974,2,2,0.00508021
19,1974,2,2,0.005742768
20,1974,2,2,0.006338314
21,1974,2,2,0.006846923
22,1974,2,2,0.007263287
23,1974,2,2,0.007592646
24,1974,2,2,0.007846122
25,1974,2,2,0.008036969
26,1974,2,2,0.00817815
27,1974,2,2,0.008281092
28,1974,2,2,0.008355238
29,1974,2,2,0.008408064
30,1974,2,2,0.008445315
31,1974,2,2,0.008471309
32,1974,2,2,0.008489245
33,1974,2,2,0.008501457
34,1974,2,2,0.008509639
35,1974,2,2,0.008515005
36,1974,2,2,0.008518423
37,1974,2,2,0.008520506
38,1974,2,2,0.008520506
39,1974,2,2,0.008520506
40,1974,2,2,0.008520506
1,1975,2,2,0.0004325498
2,1975,2,2,0.04104255
3,1975,2,2,0.04373492
4,1975,2,2,0.00282466
5,1975,2,2,0.001838862
6,1975,2,2,0.001316079
7,1975,2,2,0.001434221
8,1975,2,2,0.002316757
9,1975,2,2,0.00306985
10,1975,2,2,0.003434906
11,1975,2,2,0.003710791
12,1975,2,2,0.003976504
13,1975,2,2,0.004333811
14,1975,2,2,0.004879561
15,1975,2,2,0.005617782
16,1975,2,2,0.006505283
17,1975,2,2,0.007473672
18,1975,2,2,0.008448681
19,1975,2,2,0.00936561
20,1975,2,2,0.0101793
21,1975,2,2,0.01086708
22,1975,2,2,0.01142558
23,1975,2,2,0.01186462
24,1975,2,2,0.01220089
25,1975,2,2,0.01245313
26,1975,2,2,0.01263917
27,1975,2,2,0.0127745
28,1975,2,2,0.01287177
29,1975,2,2,0.01294095
30,1975,2,2,0.01298965
31,1975,2,2,0.01302357
32,1975,2,2,0.01304693
33,1975,2,2,0.0130628
34,1975,2,2,0.0130734
35,1975,2,2,0.01308033
36,1975,2,2,0.01308472
37,1975,2,2,0.01308737
38,1975,2,2,0.01308737
39,1975,2,2,0.01308737
40,1975,2,2,0.01308737
1,1976,2,2,0.0003329859
2,1976,2,2,0.0297957
3,1976,2,2,0.03264085
4,1976,2,2,0.001600021
5,1976,2,2,0.0009893159
6,1976,2,2,0.0007482644
7,1976,2,2,0.0008969143
8,1976,2,2,0.001556008
9,1976,2,2,0.002075672
10,1976,2,2,0.002319699
11,1976,2,2,0.002557371
12,1976,2,2,0.002845916
13,1976,2,2,0.00326242
14,1976,2,2,0.003877307
15,1976,2,2,0.004680818
16,1976,2,2,0.00562022
17,1976,2,2,0.006622139
18,1976,2,2,0.007612217
19,1976,2,2,0.008529382
20,1976,2,2,0.009333671
21,1976,2,2,0.01000728
22,1976,2,2,0.01055046
23,1976,2,2,0.01097519
24,1976,2,2,0.01129918
25,1976,2,2,0.01154146
26,1976,2,2,0.01171972
27,1976,2,2,0.01184914
28,1976,2,2,0.01194202
29,1976,2,2,0.01200797
30,1976,2,2,0.01205434
31,1976,2,2,0.01208659
32,1976,2,2,0.01210877
33,1976,2,2,0.01212381
34,1976,2,2,0.01213383
35,1976,2,2,0.01214036
36,1976,2,2,0.01214447
37,1976,2,2,0.01214694
38,1976,2,2,0.01214694
39,1976,2,2,0.01214694
40,1976,2,2,0.01214694
1,1977,2,2,0.000507094
2,1977,2,2,0.04467877
3,1977,2,2,0.04933269
4,1977,2,2,0.002451157
5,1977,2,2,0.001631455
6,1977,2,2,0.001118121
7,1977,2,2,0.001036277
8,1977,2,2,0.001602537
9,1977,2,2,0.002032824
10,1977,2,2,0.002210849
11,1977,2,2,0.002497321
12,1977,2,2,0.002920503
13,1977,2,2,0.003550889
14,1977,2,2,0.004470069
15,1977,2,2,0.005653854
16,1977,2,2,0.007022767
17,1977,2,2,0.008471227
18,1977,2,2,0.00989424
19,1977,2,2,0.01120676
20,1977,2,2,0.01235406
21,1977,2,2,0.01331267
22,1977,2,2,0.01408429
23,1977,2,2,0.01468687
24,1977,2,2,0.01514607
25,1977,2,2,0.01548921
26,1977,2,2,0.01574155
27,1977,2,2,0.01592466
28,1977,2,2,0.01605602
29,1977,2,2,0.01614928
30,1977,2,2,0.01621482
31,1977,2,2,0.0162604
32,1977,2,2,0.01629172
33,1977,2,2,0.01631296
34,1977,2,2,0.0163271
35,1977,2,2,0.01633631
36,1977,2,2,0.01634211
37,1977,2,2,0.01634559
38,1977,2,2,0.01634559
39,1977,2,2,0.01634559
40,1977,2,2,0.01634559
1,1978,2,2,0.0006009405
2,1978,2,2,0.05447179
3,1978,2,2,0.06047612
4,1978,2,2,0.005213519
5,1978,2,2,0.003767326
6,1978,2,2,0.002449334
7,1978,2,2,0.001905146
8,1978,2,2,0.002266721
9,1978,2,2,0.002733819
10,1978,2,2,0.003043898
11,1978,2,2,0.003447964
12,1978,2,2,0.004029845
13,1978,2,2,0.004900198
14,1978,2,2,0.00615127
15,1978,2,2,0.007726278
16,1978,2,2,0.00949377
17,1978,2,2,0.01130049
18,1978,2,2,0.01301357
19,1978,2,2,0.01454185
20,1978,2,2,0.01583929
21,1978,2,2,0.01689722
22,1978,2,2,0.01773217
23,1978,2,2,0.01837407
24,1978,2,2,0.01885726
25,1978,2,2,0.01921484
26,1978,2,2,0.01947576
27,1978,2,2,0.01966392
28,1978,2,2,0.01979817
29,1978,2,2,0.01989302
30,1978,2,2,0.01995937
31,1978,2,2,0.02000529
32,1978,2,2,0.02003668
33,1978,2,2,0.02005783
34,1978,2,2,0.0200718
35,1978,2,2,0.02008079
36,1978,2,2,0.02008637
37,1978,2,2,0.02008962
38,1978,2,2,0.02008962
39,1978,2,2,0.02008962
40,1978,2,2,0.02008962
1,1979,2,2,0.0008828207
2,1979,2,2,0.08006088
3,1979,2,2,0.08944758
4,1979,2,2,0.007998618
5,1979,2,2,0.005753843
6,1979,2,2,0.00365466
7,1979,2,2,0.002527151
8,1979,2,2,0.002628877
9,1979,2,2,0.0029596
10,1979,2,2,0.003206913
11,1979,2,2,0.003689127
12,1979,2,2,0.004462502
13,1979,2,2,0.005637374
14,1979,2,2,0.00732132
15,1979,2,2,0.009432937
16,1979,2,2,0.01179721
17,1979,2,2,0.01421186
18,1979,2,2,0.01650143
19,1979,2,2,0.01854503
20,1979,2,2,0.02028114
21,1979,2,2,0.02169776
22,1979,2,2,0.02281651
23,1979,2,2,0.02367708
24,1979,2,2,0.02432518
25,1979,2,2,0.02480497
26,1979,2,2,0.02515519
27,1979,2,2,0.02540781
28,1979,2,2,0.0255881
29,1979,2,2,0.0257155
30,1979,2,2,0.02580464
31,1979,2,2,0.02586635
32,1979,2,2,0.02590855
33,1979,2,2,0.02593698
34,1979,2,2,0.02595577
35,1979,2,2,0.02596788
36,1979,2,2,0.02597538
37,1979,2,2,0.02597977
38,1979,2,2,0.02597977
39,1979,2,2,0.02597977
40,1979,2,2,0.02597977
1,1980,2,2,0.000925879
2,1980,2,2,0.07849895
3,1980,2,2,0.09264288
4,1980,2,2,0.006630175
5,1980,2,2,0.003908197
6,1980,2,2,0.00253099
7,1980,2,2,0.001979322
8,1980,2,2,0.002403476
9,1980,2,2,0.002915215
10,1980,2,2,0.00322316
11,1980,2,2,0.00360981
12,1980,2,2,0.004118413
13,1980,2,2,0.004840074
14,1980,2,2,0.005888747
15,1980,2,2,0.007227197
16,1980,2,2,0.008751486
17,1980,2,2,0.01033363
18,1980,2,2,0.01185662
19,1980,2,2,0.0132345
20,1980,2,2,0.01441875
21,1980,2,2,0.01539441
22,1980,2,2,0.01617092
23,1980,2,2,0.01677191
24,1980,2,2,0.01722671
25,1980,2,2,0.01756468
26,1980,2,2,0.01781213
27,1980,2,2,0.01799105
28,1980,2,2,0.01811902
29,1980,2,2,0.01820962
30,1980,2,2,0.01827312
31,1980,2,2,0.01831716
32,1980,2,2,0.01834734
33,1980,2,2,0.01836773
34,1980,2,2,0.01838125
35,1980,2,2,0.01838999
36,1980,2,2,0.01839545
37,1980,2,2,0.01839867
38,1980,2,2,0.01839867
39,1980,2,2,0.01839867
40,1980,2,2,0.01839867
1,1981,2,2,0.0008899727
2,1981,2,2,0.0768235
3,1981,2,2,0.09090118
4,1981,2,2,0.008933924
5,1981,2,2,0.006014818
6,1981,2,2,0.003753087
7,1981,2,2,0.00256748
8,1981,2,2,0.002642629
9,1981,2,2,0.002960083
10,1981,2,2,0.003196338
11,1981,2,2,0.003652572
12,1981,2,2,0.004385248
13,1981,2,2,0.005502826
14,1981,2,2,0.007108526
15,1981,2,2,0.009125191
16,1981,2,2,0.0113857
17,1981,2,2,0.01369651
18,1981,2,2,0.01588931
19,1981,2,2,0.01784785
20,1981,2,2,0.01951264
21,1981,2,2,0.02087168
22,1981,2,2,0.02194536
23,1981,2,2,0.0227715
24,1981,2,2,0.02339381
25,1981,2,2,0.0238546
26,1981,2,2,0.024191
27,1981,2,2,0.02443367
28,1981,2,2,0.02460688
29,1981,2,2,0.02472929
30,1981,2,2,0.02481494
31,1981,2,2,0.02487424
32,1981,2,2,0.0249148
33,1981,2,2,0.02494213
34,1981,2,2,0.0249602
35,1981,2,2,0.02497183
36,1981,2,2,0.02497906
37,1981,2,2,0.02498328
38,1981,2,2,0.02498328
39,1981,2,2,0.02498328
40,1981,2,2,0.02498328
1,1982,2,2,0.0008053888
2,1982,2,2,0.0694988
3,1982,2,2,0.08181604
4,1982,2,2,0.005647906
5,1982,2,2,0.002851601
6,1982,2,2,0.001664477
7,1982,2,2,0.0009290314
8,1982,2,2,0.0008811042
9,1982,2,2,0.0009164597
10,1982,2,2,0.0009577687
11,1982,2,2,0.001322777
12,1982,2,2,0.002001342
13,1982,2,2,0.003042875
14,1982,2,2,0.004513999
15,1982,2,2,0.006341185
16,1982,2,2,0.008379413
17,1982,2,2,0.01046159
18,1982,2,2,0.01244078
19,1982,2,2,0.0142134
20,1982,2,2,0.01572472
21,1982,2,2,0.01696199
22,1982,2,2,0.01794192
23,1982,2,2,0.01869748
24,1982,2,2,0.01926759
25,1982,2,2,0.01969032
26,1982,2,2,0.01999928
27,1982,2,2,0.02022236
28,1982,2,2,0.02038173
29,1982,2,2,0.02049444
30,1982,2,2,0.02057336
31,1982,2,2,0.02062804
32,1982,2,2,0.02066547
33,1982,2,2,0.02069072
34,1982,2,2,0.02070743
35,1982,2,2,0.02071822
36,1982,2,2,0.02072493
37,1982,2,2,0.02072887
38,1982,2,2,0.02072887
39,1982,2,2,0.02072887
40,1982,2,2,0.02072887
1,1983,2,2,0.0008934465
2,1983,2,2,0.07625285
3,1983,2,2,0.09113078
4,1983,2,2,0.00946833
5,1983,2,2,0.006746383
6,1983,2,2,0.004162038
7,1983,2,2,0.002436107
8,1983,2,2,0.001935115
9,1983,2,2,0.001740671
10,1983,2,2,0.001651962
11,1983,2,2,0.001991205
12,1983,2,2,0.002717598
13,1983,2,2,0.003873692
14,1983,2,2,0.005530915
15,1983,2,2,0.007603761
16,1983,2,2,0.0099268
17,1983,2,2,0.01230906
18,1983,2,2,0.01458124
19,1983,2,2,0.01662245
20,1983,2,2,0.01836726
21,1983,2,2,0.01979875
22,1983,2,2,0.02093445
23,1983,2,2,0.02181133
24,1983,2,2,0.02247369
25,1983,2,2,0.02296523
26,1983,2,2,0.02332473
27,1983,2,2,0.02358446
28,1983,2,2,0.02377008
29,1983,2,2,0.02390142
30,1983,2,2,0.02399343
31,1983,2,2,0.0240572
32,1983,2,2,0.02410087
33,1983,2,2,0.02413035
34,1983,2,2,0.02414987
35,1983,2,2,0.02416249
36,1983,2,2,0.02417035
37,1983,2,2,0.02417497
38,1983,2,2,0.02417497
39,1983,2,2,0.02417497
40,1983,2,2,0.02417497
1,1984,2,2,0.001014418
2,1984,2,2,0.09256107
3,1984,2,2,0.1113737
4,1984,2,2,0.01977643
5,1984,2,2,0.0154131
6,1984,2,2,0.009594381
7,1984,2,2,0.005524586
8,1984,2,2,0.003807342
9,1984,2,2,0.003042972
10,1984,2,2,0.002676289
11,1984,2,2,0.00289639
12,1984,2,2,0.003653918
13,1984,2,2,0.004968365
14,1984,2,2,0.006815245
15,1984,2,2,0.009029827
16,1984,2,2,0.01142848
17,1984,2,2,0.01383639
18,1984,2,2,0.01610598
19,1984,2,2,0.01813233
20,1984,2,2,0.01985908
21,1984,2,2,0.02127361
22,1984,2,2,0.02239502
23,1984,2,2,0.02326051
24,1984,2,2,0.02391413
25,1984,2,2,0.02439909
26,1984,2,2,0.02475373
27,1984,2,2,0.0250099
28,1984,2,2,0.02519297
29,1984,2,2,0.02532248
30,1984,2,2,0.02541319
31,1984,2,2,0.02547607
32,1984,2,2,0.02551912
33,1984,2,2,0.02554818
34,1984,2,2,0.02556743
35,1984,2,2,0.02557986
36,1984,2,2,0.02558761
37,1984,2,2,0.02559218
38,1984,2,2,0.02559218
39,1984,2,2,0.02559218
40,1984,2,2,0.02559218
1,1985,2,2,0.0006060226
2,1985,2,2,0.05588664
3,1985,2,2,0.06509235
4,1985,2,2,0.00891057
5,1985,2,2,0.00640545
6,1985,2,2,0.003945387
7,1985,2,2,0.002340719
8,1985,2,2,0.0019993
9,1985,2,2,0.001877039
10,1985,2,2,0.001767243
11,1985,2,2,0.002060731
12,1985,2,2,0.002791651
13,1985,2,2,0.004015362
14,1985,2,2,0.005703685
15,1985,2,2,0.007717253
16,1985,2,2,0.009904794
17,1985,2,2,0.01212003
18,1985,2,2,0.01423222
19,1985,2,2,0.01614069
20,1985,2,2,0.01778491
21,1985,2,2,0.01914447
22,1985,2,2,0.02023054
23,1985,2,2,0.02107389
24,1985,2,2,0.02171384
25,1985,2,2,0.02219046
26,1985,2,2,0.02254005
27,1985,2,2,0.0227932
28,1985,2,2,0.02297448
29,1985,2,2,0.02310297
30,1985,2,2,0.02319313
31,1985,2,2,0.02325573
32,1985,2,2,0.02329869
33,1985,2,2,0.02332776
34,1985,2,2,0.02334708
35,1985,2,2,0.02335961
36,1985,2,2,0.02336747
37,1985,2,2,0.02337215
38,1985,2,2,0.02337215
39,1985,2,2,0.02337215
40,1985,2,2,0.02337215
1,1986,2,2,0.0009101151
2,1986,2,2,0.08616136
3,1986,2,2,0.09970065
4,1986,2,2,0.01283828
5,1986,2,2,0.008743537
6,1986,2,2,0.005429056
7,1986,2,2,0.003072765
8,1986,2,2,0.002231596
9,1986,2,2,0.001864008
10,1986,2,2,0.001655238
11,1986,2,2,0.001914318
12,1986,2,2,0.002616535
13,1986,2,2,0.003783331
14,1986,2,2,0.005386959
15,1986,2,2,0.00728544
16,1986,2,2,0.009334746
17,1986,2,2,0.01140063
18,1986,2,2,0.01336462
19,1986,2,2,0.01513582
20,1986,2,2,0.0166599
21,1986,2,2,0.01791907
22,1986,2,2,0.01892438
23,1986,2,2,0.01970469
24,1986,2,2,0.02029662
25,1986,2,2,0.02073738
26,1986,2,2,0.02106061
27,1986,2,2,0.02129464
28,1986,2,2,0.0214622
29,1986,2,2,0.02158096
30,1986,2,2,0.02166428
31,1986,2,2,0.02172214
32,1986,2,2,0.02176183
33,1986,2,2,0.02178868
34,1986,2,2,0.02180652
35,1986,2,2,0.0218181
36,1986,2,2,0.02182536
37,1986,2,2,0.02182967
38,1986,2,2,0.02182967
39,1986,2,2,0.02182967
40,1986,2,2,0.02182967
1,1987,2,2,0.0008467512
2,1987,2,2,0.0850372
3,1987,2,2,0.09882831
4,1987,2,2,0.0135232
5,1987,2,2,0.008112857
6,1987,2,2,0.004686955
7,1987,2,2,0.002411948
8,1987,2,2,0.001601796
9,1987,2,2,0.001320492
10,1987,2,2,0.001234128
11,1987,2,2,0.001597898
12,1987,2,2,0.00245116
13,1987,2,2,0.003849032
14,1987,2,2,0.005744453
15,1987,2,2,0.007962824
16,1987,2,2,0.01032163
17,1987,2,2,0.01265575
18,1987,2,2,0.01483086
19,1987,2,2,0.01675522
20,1987,2,2,0.01838315
21,1987,2,2,0.01970905
22,1987,2,2,0.02075543
23,1987,2,2,0.02156016
24,1987,2,2,0.0221662
25,1987,2,2,0.02261487
26,1987,2,2,0.02294241
27,1987,2,2,0.02317866
28,1987,2,2,0.02334728
29,1987,2,2,0.02346644
30,1987,2,2,0.02354981
31,1987,2,2,0.02360754
32,1987,2,2,0.02364702
33,1987,2,2,0.02367362
34,1987,2,2,0.02369122
35,1987,2,2,0.02370256
36,1987,2,2,0.0237096
37,1987,2,2,0.02371372
38,1987,2,2,0.02371372
